timestamp,req_per_min,hour,dayofweek,is_event
2025-01-01 00:00:00,22.502214276043468,0,2,0
2025-01-01 00:01:00,23.092432150480178,0,2,0
2025-01-01 00:02:00,22.115931187888883,0,2,0
2025-01-01 00:03:00,21.061001085595514,0,2,0
2025-01-01 00:04:00,21.900342934779346,0,2,0
2025-01-01 00:05:00,20.988466348466382,0,2,0
2025-01-01 00:06:00,22.9363632399574,0,2,0
2025-01-01 00:07:00,25.295160575460145,0,2,0
2025-01-01 00:08:00,22.051462510633673,0,2,0
2025-01-01 00:09:00,21.875232229462867,0,2,0
2025-01-01 00:10:00,23.92844620145606,0,2,0
2025-01-01 00:11:00,23.743760207166513,0,2,0
2025-01-01 00:12:00,23.345730904100222,0,2,0
2025-01-01 00:13:00,21.53575198384026,0,2,0
2025-01-01 00:14:00,23.21253690043023,0,2,0
2025-01-01 00:15:00,24.57131711898571,0,2,0
2025-01-01 00:16:00,20.95475080717803,0,2,0
2025-01-01 00:17:00,22.60517764496531,0,2,0
2025-01-01 00:18:00,20.061216469257353,0,2,0
2025-01-01 00:19:00,21.216762183496005,0,2,0
2025-01-01 00:20:00,20.277300054432615,0,2,0
2025-01-01 00:21:00,23.22373135237571,0,2,0
2025-01-01 00:22:00,21.41994221182734,0,2,0
2025-01-01 00:23:00,24.244049404858824,0,2,0
2025-01-01 00:24:00,24.092329352503683,0,2,0
2025-01-01 00:25:00,23.52808065795565,0,2,0
2025-01-01 00:26:00,19.388741932167523,0,2,0
2025-01-01 00:27:00,23.00358831215024,0,2,0
2025-01-01 00:28:00,23.940231964199224,0,2,0
2025-01-01 00:29:00,24.285758979266237,0,2,0
2025-01-01 00:30:00,21.38179753200895,0,2,0
2025-01-01 00:31:00,23.330294055634077,0,2,0
2025-01-01 00:32:00,22.48309156247808,0,2,0
2025-01-01 00:33:00,22.842661701808485,0,2,0
2025-01-01 00:34:00,26.26229493600549,0,2,0
2025-01-01 00:35:00,22.95318850347256,0,2,0
2025-01-01 00:36:00,24.402249152702566,0,2,0
2025-01-01 00:37:00,26.106690056844755,0,2,0
2025-01-01 00:38:00,23.51826933673335,0,2,0
2025-01-01 00:39:00,24.421609148179744,0,2,0
2025-01-01 00:40:00,24.875390354909715,0,2,0
2025-01-01 00:41:00,24.845203005211754,0,2,0
2025-01-01 00:42:00,22.579093891135216,0,2,0
2025-01-01 00:43:00,24.975001991728615,0,2,0
2025-01-01 00:44:00,27.337542545188,0,2,0
2025-01-01 00:45:00,22.160465365322356,0,2,0
2025-01-01 00:46:00,26.545833596311464,0,2,0
2025-01-01 00:47:00,25.26735353006929,0,2,0
2025-01-01 00:48:00,23.951392637297815,0,2,0
2025-01-01 00:49:00,28.76026271374636,0,2,0
2025-01-01 00:50:00,26.58500350125879,0,2,0
2025-01-01 00:51:00,23.10758757616498,0,2,0
2025-01-01 00:52:00,25.453755870178167,0,2,0
2025-01-01 00:53:00,26.410933433133337,0,2,0
2025-01-01 00:54:00,25.08629533546989,0,2,0
2025-01-01 00:55:00,26.708497064836557,0,2,0
2025-01-01 00:56:00,25.412626265440526,0,2,0
2025-01-01 00:57:00,26.786444335983433,0,2,0
2025-01-01 00:58:00,28.227722096186415,0,2,0
2025-01-01 00:59:00,24.475112498189347,0,2,0
2025-01-01 01:00:00,26.109816576818833,1,2,0
2025-01-01 01:01:00,24.963014374197165,1,2,0
2025-01-01 01:02:00,26.078789489331935,1,2,0
2025-01-01 01:03:00,23.76543093823601,1,2,0
2025-01-01 01:04:00,24.91224835596611,1,2,0
2025-01-01 01:05:00,25.654383023203337,1,2,0
2025-01-01 01:06:00,27.6777886943494,1,2,0
2025-01-01 01:07:00,28.17382369776879,1,2,0
2025-01-01 01:08:00,23.782415832143382,1,2,0
2025-01-01 01:09:00,24.78668179490438,1,2,0
2025-01-01 01:10:00,27.433665837827608,1,2,0
2025-01-01 01:11:00,22.73501412663368,1,2,0
2025-01-01 01:12:00,25.539721489975815,1,2,0
2025-01-01 01:13:00,26.250294748949543,1,2,0
2025-01-01 01:14:00,28.73994761519436,1,2,0
2025-01-01 01:15:00,27.770081605236914,1,2,0
2025-01-01 01:16:00,25.991927859140134,1,2,0
2025-01-01 01:17:00,25.969155358136153,1,2,0
2025-01-01 01:18:00,26.23384173812671,1,2,0
2025-01-01 01:19:00,29.478068431405116,1,2,0
2025-01-01 01:20:00,26.016712247387737,1,2,0
2025-01-01 01:21:00,26.291892683765788,1,2,0
2025-01-01 01:22:00,27.52445557311606,1,2,0
2025-01-01 01:23:00,26.72360297698067,1,2,0
2025-01-01 01:24:00,26.63698837904839,1,2,0
2025-01-01 01:25:00,25.037804057850412,1,2,0
2025-01-01 01:26:00,27.07332494546597,1,2,0
2025-01-01 01:27:00,26.34646883830624,1,2,0
2025-01-01 01:28:00,29.294708302534143,1,2,0
2025-01-01 01:29:00,28.421911726365952,1,2,0
2025-01-01 01:30:00,27.25347792264979,1,2,0
2025-01-01 01:31:00,28.550515200751114,1,2,0
2025-01-01 01:32:00,26.78606506834749,1,2,0
2025-01-01 01:33:00,29.34196562219269,1,2,0
2025-01-01 01:34:00,27.488632941483093,1,2,0
2025-01-01 01:35:00,28.598559466791,1,2,0
2025-01-01 01:36:00,25.274886619802867,1,2,0
2025-01-01 01:37:00,28.272444985492886,1,2,0
2025-01-01 01:38:00,24.65948217869206,1,2,0
2025-01-01 01:39:00,24.08438749198042,1,2,0
2025-01-01 01:40:00,27.249551582438205,1,2,0
2025-01-01 01:41:00,26.227270062556403,1,2,0
2025-01-01 01:42:00,28.191863066756937,1,2,0
2025-01-01 01:43:00,31.98645578650695,1,2,0
2025-01-01 01:44:00,26.498014566504175,1,2,0
2025-01-01 01:45:00,26.921135947226535,1,2,0
2025-01-01 01:46:00,28.462974358782713,1,2,0
2025-01-01 01:47:00,29.029577846409428,1,2,0
2025-01-01 01:48:00,27.87342255391882,1,2,0
2025-01-01 01:49:00,27.868970387216624,1,2,0
2025-01-01 01:50:00,29.552660844270957,1,2,0
2025-01-01 01:51:00,29.272533927246563,1,2,0
2025-01-01 01:52:00,26.52444553051825,1,2,0
2025-01-01 01:53:00,28.290785776634877,1,2,0
2025-01-01 01:54:00,28.544965958074215,1,2,0
2025-01-01 01:55:00,26.631401235947997,1,2,0
2025-01-01 01:56:00,29.04509339534272,1,2,0
2025-01-01 01:57:00,27.080855437749413,1,2,0
2025-01-01 01:58:00,30.42257497040487,1,2,0
2025-01-01 01:59:00,29.067358150395687,1,2,0
2025-01-01 02:00:00,28.92860970305635,2,2,0
2025-01-01 02:01:00,27.75133052350544,2,2,0
2025-01-01 02:02:00,28.64888751651221,2,2,0
2025-01-01 02:03:00,25.313524728119308,2,2,0
2025-01-01 02:04:00,26.919895785728635,2,2,0
2025-01-01 02:05:00,29.656379478746338,2,2,0
2025-01-01 02:06:00,25.21856231377516,2,2,0
2025-01-01 02:07:00,30.620469131325724,2,2,0
2025-01-01 02:08:00,26.000065711158886,2,2,0
2025-01-01 02:09:00,30.55150813456329,2,2,0
2025-01-01 02:10:00,27.713696642880574,2,2,0
2025-01-01 02:11:00,30.683859858550015,2,2,0
2025-01-01 02:12:00,29.56334394287974,2,2,0
2025-01-01 02:13:00,26.607155124919103,2,2,0
2025-01-01 02:14:00,31.667621530956406,2,2,0
2025-01-01 02:15:00,32.05979107494179,2,2,0
2025-01-01 02:16:00,29.39170156174563,2,2,0
2025-01-01 02:17:00,29.062400222345445,2,2,0
2025-01-01 02:18:00,29.312854155786127,2,2,0
2025-01-01 02:19:00,27.89037090133051,2,2,0
2025-01-01 02:20:00,31.667995988734596,2,2,0
2025-01-01 02:21:00,28.758092582040753,2,2,0
2025-01-01 02:22:00,29.687776204137002,2,2,0
2025-01-01 02:23:00,28.396468112203323,2,2,0
2025-01-01 02:24:00,28.741813708566035,2,2,0
2025-01-01 02:25:00,27.61304378288474,2,2,0
2025-01-01 02:26:00,32.219736867295346,2,2,0
2025-01-01 02:27:00,29.723575960485686,2,2,0
2025-01-01 02:28:00,31.78337160514133,2,2,0
2025-01-01 02:29:00,30.11233284391452,2,2,0
2025-01-01 02:30:00,28.88191404858387,2,2,0
2025-01-01 02:31:00,29.587153885172235,2,2,0
2025-01-01 02:32:00,29.20997272031678,2,2,0
2025-01-01 02:33:00,30.27576973146264,2,2,0
2025-01-01 02:34:00,29.628870450014194,2,2,0
2025-01-01 02:35:00,29.807250933973574,2,2,0
2025-01-01 02:36:00,27.908285893951998,2,2,0
